Index,URL,CENA,POPLATKY ZA SLUŽBY,POPLATKY ZA ENERGII,VRATNÁ KAUCE,TYP NABÍDKY,LOKACE,ČÍSLO INZERÁTU,DISPOZICE,STAV,DOSTUPNÉ OD,VLASTNICTVÍ,TYP BUDOVY,PLOCHA,VYBAVENO,PODLAŽÍ,PENB,Internet,Energie,Balkón,Terasa,Sklep,Lodžie,Bezbariérový přístup,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště
58,https://www.bezrealitky.cz/nemovitosti-byty-domy/776249-nabidka-prodej-bytu-spartakiadni-usti-nad-labem,1 279 000 Kč,NaN,NaN,NaN,PRODEJ,"Spartakiádní, Ústí nad Labem - Všebořice, Ústecký kraj",776249,1+kk,Velmi dobrý,9. 4. 2023,Družstevní,Panel,36 m²,Nevybaveno,5,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361 m,1 319 m,541 m,4 999 m,2 860 m,1 290 m,5 283 m,4 139 m,4 458 m,550 m
59,https://www.bezrealitky.cz/nemovitosti-byty-domy/776247-nabidka-prodej-bytu,2 999 000 Kč,NaN,NaN,NaN,PRODEJ,"Hrubý Jeseník, Středočeský kraj",776247,3+1,Velmi dobrý,NaN,Osobní,Cihla,63 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,408 m,1 626 m,1 280 m,9 671 m,1 559 m,4 696 m,8 198 m,4 654 m,1 604 m,4 233 m
60,https://www.bezrealitky.cz/nemovitosti-byty-domy/776245-nabidka-prodej-bytu-susicka,4 350 000 Kč,NaN,NaN,NaN,PRODEJ,"Sušická, Liberec, Liberecký kraj",776245,3+kk,Velmi dobrý,NaN,Osobní,Cihla,72 m²,Nevybaveno,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,190 m,763 m,634 m,2 085 m,772 m,631 m,301 m,283 m,817 m,467 m
61,https://www.bezrealitky.cz/nemovitosti-byty-domy/776244-nabidka-prodej-bytu,1 499 000 Kč,NaN,NaN,NaN,PRODEJ,"Krásné Údolí, Karlovarský kraj",776244,3+1,Velmi dobrý,NaN,Osobní,Cihla,82 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379 m,2 608 m,6 063 m,4 912 m,6 680 m,5 077 m,6 904 m,NaN,6 441 m,2 637 m
62,https://www.bezrealitky.cz/nemovitosti-byty-domy/776237-nabidka-prodej-bytu-nad-konvarkou,8 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Nad Konvářkou, Praha - Radlice",776237,2+1,Velmi dobrý,NaN,Osobní,Panel,53 m²,Vybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,17 m,1 243 m,582 m,1 165 m,632 m,2 379 m,719 m,453 m,724 m,667 m
63,https://www.bezrealitky.cz/nemovitosti-byty-domy/776221-nabidka-prodej-bytu-j-a-gagarina,1 890 000 Kč,NaN,NaN,NaN,PRODEJ,"J. A. Gagarina, Nejdek, Karlovarský kraj",776221,2+1,Dobrý,NaN,Osobní,Panel,64 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32 m,143 m,57 m,1 245 m,1 588 m,1 292 m,366 m,178 m,566 m,2 014 m
64,https://www.bezrealitky.cz/nemovitosti-byty-domy/776203-nabidka-prodej-bytu-karla-capka,1 080 000 Kč,NaN,NaN,NaN,PRODEJ,"Karla Čapka, Habartov, Karlovarský kraj",776203,2+1,Dobrý,NaN,Osobní,Panel,52 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,332 m,448 m,1 177 m,11 150 m,367 m,324 m,7 463 m,10 570 m,NaN,161 m
65,https://www.bezrealitky.cz/nemovitosti-byty-domy/736155-nabidka-prodej-bytu-olgy-havlove-praha,10 250 000 Kč,NaN,NaN,NaN,PRODEJ,"Olgy Havlové, Praha - Žižkov",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,327 m,1 115 m,485 m,746 m,314 m,788 m,691 m,329 m,477 m,276 m
66,https://www.bezrealitky.cz/nemovitosti-byty-domy/776182-nabidka-prodej-bytu-sidliste-na-sadech,1 800 000 Kč,NaN,NaN,NaN,PRODEJ,"Sídliště na Sadech, České Velenice, Jihočeský kraj",776182,3+1,Velmi dobrý,NaN,Družstevní,Panel,65 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,508 m,433 m,76 m,3 611 m,291 m,513 m,3 168 m,3 402 m,488 m,200 m
67,https://www.bezrealitky.cz/nemovitosti-byty-domy/764317-nabidka-prodej-bytu-jiriho-potucka-pardubice,5 299 000 Kč,NaN,NaN,NaN,PRODEJ,"Jiřího Potůčka, Pardubice - Trnová, Pardubický kraj",764317,3+1,Velmi dobrý,6. 2. 2023,Osobní,Cihla,98 m²,Nevybaveno,3,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,108 m,628 m,752 m,1 445 m,538 m,333 m,759 m,603 m,2 510 m,176 m
68,https://www.bezrealitky.cz/nemovitosti-byty-domy/742904-nabidka-prodej-bytu,12 831 520 Kč,NaN,NaN,NaN,PRODEJ,"Na Neklance, Praha - Smíchov",742904,2+kk,Ve výstavbě,30. 4. 2023,NaN,Cihla,66 m²,Nevybaveno,2,B,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,1.0,187 m,723 m,253 m,1 288 m,190 m,190 m,806 m,612 m,1 261 m,612 m
69,https://www.bezrealitky.cz/nemovitosti-byty-domy/754696-nabidka-prodej-bytu-habrmannovo-namesti-plzen,2 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Habrmannovo náměstí, Plzeň - Doubravka, Plzeňský kraj",754696,1+kk,Velmi dobrý,1. 5. 2023,Osobní,Cihla,31 m²,Vybaveno,1,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,154 m,94 m,422 m,3 536 m,426 m,351 m,339 m,319 m,1 186 m,287 m
70,https://www.bezrealitky.cz/nemovitosti-byty-domy/774322-nabidka-prodej-bytu-foerstrova,1 799 000 Kč,NaN,NaN,NaN,PRODEJ,"Foerstrova, Moravská Ostrava, Moravskoslezský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198 m,538 m,291 m,296 m,166 m,344 m,337 m,550 m,410 m,376 m
71,https://www.bezrealitky.cz/nemovitosti-byty-domy/771189-nabidka-prodej-bytu-holubova,6 150 000 Kč,NaN,NaN,NaN,PRODEJ,"Holubova, Praha - Smíchov",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156 m,827 m,301 m,608 m,270 m,679 m,357 m,471 m,482 m,381 m
72,https://www.bezrealitky.cz/nemovitosti-byty-domy/770220-nabidka-prodej-bytu-kostalkova,3 750 000 Kč,NaN,NaN,NaN,PRODEJ,"Košťálkova, Praha - Kobylisy",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304 m,1 693 m,217 m,543 m,207 m,219 m,659 m,223 m,1 309 m,115 m
73,https://www.bezrealitky.cz/nemovitosti-byty-domy/769965-nabidka-prodej-bytu-sdruzeni,5 980 000 Kč,NaN,NaN,NaN,PRODEJ,"Sdružení, Praha - Nusle",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,322 m,2 013 m,51 m,502 m,167 m,1 183 m,354 m,328 m,2 229 m,271 m
74,https://www.bezrealitky.cz/nemovitosti-byty-domy/769729-nabidka-prodej-bytu-na-vysoke-i,23 499 450 Kč,NaN,NaN,NaN,PRODEJ,"Na Vysoké I, Praha - Radlice",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,231 m,697 m,237 m,711 m,244 m,793 m,2 396 m,594 m,2 716 m,261 m
75,https://www.bezrealitky.cz/nemovitosti-byty-domy/769261-nabidka-prodej-bytu-prazska,3 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Pražská, Vlachovo Březí, Jihočeský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4 418 m,267 m,69 m,11 114 m,72 m,10 298 m,4 865 m,8 604 m,10 888 m,4 386 m
76,https://www.bezrealitky.cz/nemovitosti-byty-domy/768954-nabidka-prodej-bytu-rynska,6 240 000 Kč,NaN,NaN,NaN,PRODEJ,"Rýnská, Praha - Čakovice",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,202 m,1 235 m,643 m,6 088 m,788 m,585 m,1 268 m,2 010 m,827 m,798 m
77,https://www.bezrealitky.cz/nemovitosti-byty-domy/768767-nabidka-prodej-bytu-lidicka,2 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Lidická, Strakonice, Jihočeský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,186 m,528 m,117 m,147 m,299 m,223 m,110 m,1 208 m,824 m,406 m
78,https://www.bezrealitky.cz/nemovitosti-byty-domy/764008-nabidka-prodej-bytu-velke-hamry,2 170 000 Kč,NaN,NaN,NaN,PRODEJ,"Velké Hamry, Velké Hamry, Liberecký kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280 m,384 m,336 m,2 833 m,2 334 m,823 m,656 m,23 m,2 074 m,2 454 m
79,https://www.bezrealitky.cz/nemovitosti-byty-domy/762533-nabidka-prodej-bytu-u-vezovych-domu,1 400 000 Kč,NaN,NaN,NaN,PRODEJ,"U Věžových domů, Most II, Ústecký kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,341 m,1 545 m,438 m,346 m,230 m,305 m,269 m,651 m,2 093 m,542 m
80,https://www.bezrealitky.cz/nemovitosti-byty-domy/761129-nabidka-prodej-bytu-vitove,10 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Vítové, Praha - Hlubočepy",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185 m,226 m,297 m,1 518 m,316 m,1 366 m,603 m,824 m,895 m,234 m
81,https://www.bezrealitky.cz/nemovitosti-byty-domy/760647-nabidka-prodej-bytu-slezska,6 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Slezská, Praha - Vinohrady",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257 m,192 m,84 m,352 m,130 m,393 m,176 m,205 m,221 m,189 m
82,https://www.bezrealitky.cz/nemovitosti-byty-domy/760375-nabidka-prodej-bytu-benatska,14 889 000 Kč,NaN,NaN,NaN,PRODEJ,"Benátská, Praha - Nové Město",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218 m,726 m,228 m,247 m,241 m,264 m,386 m,365 m,512 m,549 m
83,https://www.bezrealitky.cz/nemovitosti-byty-domy/756567-nabidka-prodej-bytu-damenice,1 750 000 Kč,NaN,NaN,NaN,PRODEJ,"Daměnice, Načeradec - Daměnice, Středočeský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,508 m,4 388 m,4 101 m,8 929 m,2 643 m,9 070 m,10 376 m,9 260 m,9 269 m,3 211 m
84,https://www.bezrealitky.cz/nemovitosti-byty-domy/755098-nabidka-prodej-bytu-holubova,5 590 000 Kč,NaN,NaN,NaN,PRODEJ,"Holubova, Praha - Smíchov",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161 m,1 038 m,195 m,806 m,187 m,595 m,479 m,396 m,603 m,385 m
85,https://www.bezrealitky.cz/nemovitosti-byty-domy/752984-nabidka-prodej-bytu-lidicka,3 355 000 Kč,NaN,NaN,NaN,PRODEJ,"Lidická, Vlašim, Středočeský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,443 m,773 m,371 m,343 m,48 m,414 m,1 067 m,NaN,1 607 m,1 143 m
86,https://www.bezrealitky.cz/nemovitosti-byty-domy/751121-nabidka-prodej-bytu-komenskeho,3 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Komenského, Adamov, Jihomoravský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,208 m,677 m,721 m,676 m,230 m,472 m,11 632 m,4 821 m,550 m,257 m
87,https://www.bezrealitky.cz/nemovitosti-byty-domy/745143-nabidka-prodej-bytu-nepomucka,5 595 000 Kč,NaN,NaN,NaN,PRODEJ,"Nepomucká, Praha - Košíře",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144 m,1 130 m,420 m,622 m,413 m,514 m,341 m,583 m,437 m,100 m
88,https://www.bezrealitky.cz/nemovitosti-byty-domy/776173-nabidka-prodej-bytu-bohuslava-martinu,2 670 000 Kč,NaN,NaN,NaN,PRODEJ,"Bohuslava Martinů, Svitavy-předměstí, Pardubický kraj",776173,3+1,Dobrý,NaN,Osobní,Cihla,67 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,392 m,878 m,365 m,741 m,671 m,1 602 m,390 m,400 m,817 m,986 m
89,https://www.bezrealitky.cz/nemovitosti-byty-domy/776172-nabidka-prodej-bytu-pod-rozhlednou,2 950 000 Kč,NaN,NaN,NaN,PRODEJ,"Pod Rozhlednou, Ústí nad Labem, Ústecký kraj",776172,2+1,Velmi dobrý,NaN,Osobní,Panel,65 m²,Vybaveno,6,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,62 m,1 038 m,235 m,3 148 m,612 m,115 m,1 410 m,1 464 m,1 377 m,104 m
90,https://www.bezrealitky.cz/nemovitosti-byty-domy/776171-nabidka-prodej-bytu-rejchova,2 221 000 Kč,NaN,NaN,NaN,PRODEJ,"Rejchova, Chudenice, Plzeňský kraj",776171,3+1,Dobrý,NaN,Osobní,Cihla,75 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,1.0,715 m,662 m,602 m,NaN,618 m,11 239 m,7 757 m,10 944 m,NaN,1 329 m
91,https://www.bezrealitky.cz/nemovitosti-byty-domy/776168-nabidka-prodej-bytu-mistecka-praha,4 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Místecká, Praha - Letňany",776168,2+1,Dobrý,8. 4. 2023,Osobní,Panel,54 m²,Nevybaveno,5,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280 m,815 m,61 m,817 m,304 m,134 m,336 m,325 m,443 m,147 m
92,https://www.bezrealitky.cz/nemovitosti-byty-domy/776165-nabidka-prodej-bytu,5 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Krhanice, Středočeský kraj",776165,3+1,Dobrý,NaN,Osobní,Cihla,93 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,73 m,1 733 m,82 m,4 768 m,207 m,4 758 m,499 m,388 m,4 805 m,5 676 m
93,https://www.bezrealitky.cz/nemovitosti-byty-domy/776155-nabidka-prodej-bytu-j-a-komenskeho-most,1 800 000 Kč,NaN,NaN,NaN,PRODEJ,"J. A. Komenského, Most II, Ústecký kraj",776155,4+1,Dobrý,1. 6. 2023,Osobní,Panel,84 m²,Částečně,5,G,1.0,1.0,NaN,NaN,NaN,NaN,1.0,1.0,1.0,NaN,334 m,430 m,235 m,373 m,267 m,371 m,434 m,1 804 m,822 m,656 m
94,https://www.bezrealitky.cz/nemovitosti-byty-domy/776161-nabidka-prodej-bytu-mileny-hazove,7 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Mileny Hážové, Mladá Boleslav, Středočeský kraj",776161,2+kk,Velmi dobrý,NaN,Osobní,Cihla,75 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,204 m,3 219 m,4 675 m,3 647 m,347 m,2 628 m,1 099 m,2 895 m,3 178 m,719 m
95,https://www.bezrealitky.cz/nemovitosti-byty-domy/752413-nabidka-prodej-bytu-beskydska-studenka,1 650 000 Kč,NaN,NaN,NaN,PRODEJ,"Beskydská, Studénka - Butovice, Moravskoslezský kraj",752413,2+1,Velmi dobrý,30. 6. 2023,Osobní,Panel,53 m²,Částečně,4,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,235 m,331 m,276 m,7 653 m,135 m,1 255 m,327 m,574 m,283 m,226 m
96,https://www.bezrealitky.cz/nemovitosti-byty-domy/772576-nabidka-prodej-bytu-senozaty,1 350 000 Kč,NaN,NaN,NaN,PRODEJ,"Senožaty, Kraj Vysočina",772576,2+kk,Velmi dobrý,10. 4. 2023,Osobní,Cihla,50 m²,Vybaveno,1,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,8 216 m,1 306 m,1 017 m,NaN,1 197 m,NaN,9 010 m,NaN,NaN,9 299 m
97,https://www.bezrealitky.cz/nemovitosti-byty-domy/776152-nabidka-prodej-bytu-u-vrbky,1 700 000 Kč,NaN,NaN,NaN,PRODEJ,"U Vrbky, Horní Bříza, Plzeňský kraj",776152,1+kk,Dobrý,NaN,Osobní,Panel,22 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223 m,308 m,329 m,439 m,397 m,448 m,161 m,151 m,2 333 m,681 m
98,https://www.bezrealitky.cz/nemovitosti-byty-domy/776151-nabidka-prodej-bytu-machackova,3 321 000 Kč,NaN,NaN,NaN,PRODEJ,"Macháčkova, Plzeň - Skvrňany, Plzeňský kraj",776151,2+1,Velmi dobrý,NaN,Osobní,Panel,50 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86 m,261 m,176 m,239 m,1 106 m,146 m,282 m,405 m,1 038 m,178 m
99,https://www.bezrealitky.cz/nemovitosti-byty-domy/771506-nabidka-prodej-bytu-nad-nadrzi-nasavrky,3 200 000 Kč,NaN,NaN,NaN,PRODEJ,"Nad Nádrží, Nasavrky, Pardubický kraj",771506,3+1,Velmi dobrý,18. 3. 2023,Osobní,Cihla,99 m²,Částečně,2,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,303 m,131 m,126 m,354 m,260 m,448 m,760 m,9 142 m,119 m,197 m
100,https://www.bezrealitky.cz/nemovitosti-byty-domy/772545-nabidka-prodej-bytu-jana-rohace-z-dube-trutnov,2 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Jana Roháče z Dubé, Trutnov, Královéhradecký kraj",772545,2+1,Velmi dobrý,24. 3. 2023,Osobní,Panel,58 m²,Částečně,1,C,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,1.0,NaN,162 m,1 653 m,701 m,1 870 m,694 m,508 m,334 m,749 m,110 m,1 679 m
101,https://www.bezrealitky.cz/nemovitosti-byty-domy/771851-nabidka-prodej-bytu-hornopolni-ostrava,3 150 000 Kč,NaN,NaN,NaN,PRODEJ,"Hornopolní, Moravská Ostrava, Moravskoslezský kraj",771851,3+1,Velmi dobrý,1. 5. 2023,Osobní,Panel,76 m²,Částečně,3,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164 m,2 048 m,144 m,1 229 m,409 m,281 m,456 m,103 m,603 m,1 498 m
102,https://www.bezrealitky.cz/nemovitosti-byty-domy/764411-nabidka-prodej-bytu-vachkova-hradec-kralove,4 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Vachkova, Nový Hradec Králové, Královéhradecký kraj",764411,4+1,Velmi dobrý,6. 2. 2023,Osobní,Panel,72 m²,Částečně,1,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,NaN,144 m,1 064 m,342 m,2 130 m,809 m,846 m,733 m,340 m,337 m,223 m
103,https://www.bezrealitky.cz/nemovitosti-byty-domy/776114-nabidka-prodej-bytu-bohusovicka-praha,6 200 000 Kč,NaN,NaN,NaN,PRODEJ,"Bohušovická, Praha - Prosek",776114,3+1,Dobrý,7. 4. 2023,Osobní,Panel,61 m²,Částečně,3,G,1.0,1.0,NaN,NaN,NaN,NaN,1.0,1.0,NaN,NaN,282 m,611 m,87 m,550 m,428 m,248 m,472 m,201 m,547 m,82 m
104,https://www.bezrealitky.cz/nemovitosti-byty-domy/758017-nabidka-prodej-bytu-hamplova-neratovice,4 860 000 Kč,NaN,NaN,NaN,PRODEJ,"Hamplova, Neratovice, Středočeský kraj",758017,2+kk,Velmi dobrý,1. 1. 2023,Osobní,Cihla,52 m²,Vybaveno,3,G,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,199 m,246 m,260 m,404 m,215 m,509 m,442 m,364 m,309 m,535 m
105,https://www.bezrealitky.cz/nemovitosti-byty-domy/682931-nabidka-prodej-bytu-dominova-praha,9 900 000 Kč,NaN,NaN,NaN,PRODEJ,"Dominova, Praha - Stodůlky",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310 m,375 m,376 m,381 m,384 m,398 m,264 m,129 m,2 870 m,15 m
106,https://www.bezrealitky.cz/nemovitosti-byty-domy/776113-nabidka-prodej-bytu-na-vrsku,2 432 288 Kč,NaN,NaN,NaN,PRODEJ,"Na Vršku, Jablonec nad Nisou, Liberecký kraj",776113,1+kk,Velmi dobrý,NaN,Osobní,Panel,29 m²,Částečně,7,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,200 m,663 m,129 m,635 m,649 m,459 m,607 m,405 m,1 227 m,283 m
107,https://www.bezrealitky.cz/nemovitosti-byty-domy/776112-nabidka-prodej-bytu-sidl-na-prazske,1 769 000 Kč,NaN,NaN,NaN,PRODEJ,"sídl. Na Pražské, Suchdol nad Lužnicí, Jihočeský kraj",776112,1+kk,Velmi dobrý,NaN,Osobní,Cihla,31 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,898 m,1 486 m,828 m,1 627 m,580 m,1 364 m,1 231 m,1 449 m,10 641 m,4 168 m
108,https://www.bezrealitky.cz/nemovitosti-byty-domy/772448-nabidka-prodej-bytu-nad-vyvozem-zlin,5 199 998 Kč,NaN,NaN,NaN,PRODEJ,"Nad Vývozem, Zlín, Zlínský kraj",772448,3+kk,Velmi dobrý,1. 5. 2023,Osobní,Cihla,115 m²,Částečně,2,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,333 m,1 096 m,437 m,3 605 m,402 m,558 m,141 m,204 m,505 m,141 m
109,https://www.bezrealitky.cz/nemovitosti-byty-domy/776101-nabidka-prodej-bytu,2 580 000 Kč,NaN,NaN,NaN,PRODEJ,"Trojanovice, Moravskoslezský kraj",776101,2+1,Velmi dobrý,NaN,Družstevní,Panel,53 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48 m,56 m,36 m,4 058 m,55 m,3 817 m,136 m,385 m,121 m,42 m
110,https://www.bezrealitky.cz/nemovitosti-byty-domy/665248-nabidka-prodej-bytu-theinova-hlavni-mesto-praha,3 250 000 Kč,NaN,NaN,NaN,PRODEJ,"Theinova, Praha - Čakovice",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,336 m,1 657 m,119 m,3 697 m,103 m,1 623 m,1 756 m,88 m,2 794 m,81 m
111,https://www.bezrealitky.cz/nemovitosti-byty-domy/775477-nabidka-prodej-bytu-lidicka,2 240 000 Kč,NaN,NaN,NaN,PRODEJ,"Lidická, Strakonice, Jihočeský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201 m,513 m,102 m,133 m,313 m,237 m,125 m,1 223 m,669 m,391 m
112,https://www.bezrealitky.cz/nemovitosti-byty-domy/774293-nabidka-prodej-bytu-ivana-sekaniny,2 620 000 Kč,NaN,NaN,NaN,PRODEJ,"Ivana Sekaniny, Ostrava - Poruba-sever, Moravskoslezský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352 m,364 m,343 m,3 617 m,365 m,481 m,221 m,540 m,1 446 m,493 m
113,https://www.bezrealitky.cz/nemovitosti-byty-domy/774269-nabidka-prodej-bytu-vratenska,5 290 000 Kč,NaN,NaN,NaN,PRODEJ,"Vrátenská, Praha - Čakovice",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,335 m,1 044 m,426 m,5 351 m,572 m,368 m,1 078 m,1 682 m,1 073 m,803 m
114,https://www.bezrealitky.cz/nemovitosti-byty-domy/772587-nabidka-prodej-bytu-cedrova,6 790 000 Kč,NaN,NaN,NaN,PRODEJ,"Cedrová, Jesenice u Prahy, Středočeský kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,303 m,993 m,769 m,13 676 m,774 m,931 m,1 003 m,1 372 m,3 973 m,149 m
115,https://www.bezrealitky.cz/nemovitosti-byty-domy/772143-nabidka-prodej-bytu-rikovice,2 120 000 Kč,NaN,NaN,NaN,PRODEJ,"Říkovice, Říkovice u Přerova, Olomoucký kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371 m,340 m,2 992 m,8 897 m,4 122 m,8 211 m,1 985 m,5 171 m,3 014 m,3 011 m
